,aggregator_name,transaction_date,e_product_id,e_backup_product_id,p_product_id,p_backup_product_id,product_title,vendor_code,product_type,imprint,product_format,publisher_price,trans_type,sale_type,agg_net_price_per_unit,tnf_net_price_per_unit,trans_currency,disc_percentage,disc_code,region_of_sale,total_rental_duration,pod,misc_product_ids,net_units,revenue_value,total_sales_count,total_sales_value,total_returns_count,total_returns_value
1776,FOLLETT,18-08-2020,9781315510316,1315510316,NA,NA,Colonial North America and the Atlantic World (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,95.95,SALE,Sale,67.17,67.16,USD,0.30000000000000004,NA,US,0,NA,NA,1,67.17,1,67.17,0,0.0
1777,FOLLETT,18-08-2020,9781315532165,1315532166,NA,NA,The Anthropology of Religion; Magic; and Witchcraf(ebook)4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,87.95,SALE,Sale,61.57,61.56,USD,0.30000000000000004,NA,US,0,NA,NA,2,123.14,2,123.14,0,0.0
1778,FOLLETT,18-08-2020,9781317155324,1317155327,NA,NA,Cyber Security (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.75,SALE,Sale,40.57,40.8,USD,0.36,NA,US,0,NA,NA,2,81.14,2,81.14,0,0.0
1779,FOLLETT,18-08-2020,9781317206378,1317206371,NA,NA,European Politics (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,48.95,SALE,Sale,34.27,34.26,USD,0.30000000000000004,NA,US,0,NA,NA,1,34.27,1,34.27,0,0.0
1780,FOLLETT,18-08-2020,9781317212874,1317212878,NA,NA,Sport Analytics (ebook),TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.0,SALE,Sale,47.57,47.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
1781,FOLLETT,18-08-2020,9781317213932,1317213939,NA,NA,Introducing Public Administration (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.35,SALE,Sale,126.0,126.17,USD,-0.5900000000000001,NA,US,0,NA,NA,1,126.0,1,126.0,0,0.0
1782,FOLLETT,18-08-2020,9781317214502,1317214501,NA,NA,Organizational Change for Corporate Sustainability(ebook)4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,61.95,SALE,Sale,43.37,43.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,43.37,1,43.37,0,0.0
1783,FOLLETT,18-08-2020,9781317218616,1317218612,NA,NA,American Politics and the African American Quest f(ebook)8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,92.95,SALE,Sale,65.07,65.06,USD,0.30000000000000004,NA,US,0,NA,NA,2,130.14,2,130.14,0,0.0
1784,FOLLETT,18-08-2020,9781317227236,1317227239,NA,NA,Psychology of Prejudice and Discrimination (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,125.0,SALE,Sale,87.5,87.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,87.5,1,87.5,0,0.0
1785,FOLLETT,18-08-2020,9781317228721,1317228723,NA,NA,An Introduction to Statistical Concepts (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,125.0,SALE,Sale,87.5,87.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,87.5,1,87.5,0,0.0
1786,FOLLETT,18-08-2020,9781317228974,1317228979,NA,NA,Contemporary Economics (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,44.07,44.1,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1787,FOLLETT,18-08-2020,9781317232100,1317232100,NA,NA,Sustainability Principles and Practice (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,36.37,36.54,USD,0.42000000000000004,NA,US,0,NA,NA,2,72.74,2,72.74,0,0.0
1788,FOLLETT,18-08-2020,9781317236559,1317236556,NA,NA,Teaching English to Second Language Learners in Ac(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,49.95,SALE,Sale,34.97,34.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,34.97,1,34.97,0,0.0
1789,FOLLETT,18-08-2020,9781317248767,1317248767,NA,NA,Working in America (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,100.0,SALE,Sale,70.0,70.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,70.0,1,70.0,0,0.0
1790,FOLLETT,18-08-2020,9781317255178,1317255178,NA,NA,On Geopolitics (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,55.95,SALE,Sale,39.17,39.16,USD,0.30000000000000004,NA,US,0,NA,NA,1,39.17,1,39.17,0,0.0
1791,FOLLETT,18-08-2020,9781317259619,NA,NA,NA,Fast Families; Virtual Children,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,RETURNS,Cancel,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,-1,0.0,0,0.0,1,0.0
1792,FOLLETT,18-08-2020,9781317259619,NA,NA,NA,Fast Families; Virtual Children,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,SALE,Create,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,1,0.0,1,0.0,0,0.0
1793,FOLLETT,18-08-2020,9781317264668,1317264665,NA,NA,Myth of the Model Minority (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,40.95,SALE,Sale,28.67,28.66,USD,0.30000000000000004,NA,US,0,NA,NA,2,57.34,2,57.34,0,0.0
1794,FOLLETT,18-08-2020,9781317268437,1317268431,NA,NA,Interactive Narratives and Transmedia Storytelling(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.95,SALE,Sale,31.47,31.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
1795,FOLLETT,18-08-2020,9781317271567,1317271564,NA,NA,Criminal Justice Policy and Planning (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,44.07,44.1,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1796,FOLLETT,18-08-2020,9781317274209,1317274202,NA,NA,Teaching Introduction to Theatrical Design (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1797,FOLLETT,18-08-2020,9781317275664,1317275667,NA,NA,Fundamentals of Gifted Education (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,98.0,SALE,Sale,68.57,68.6,USD,0.30000000000000004,NA,US,0,NA,NA,3,205.70999999999998,3,205.70999999999998,0,0.0
1798,FOLLETT,18-08-2020,9781317300137,1317300130,NA,NA,Stage Management (ebook) 11th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
1799,FOLLETT,18-08-2020,9781317300137,1317300130,NA,NA,Stage Management (ebook) 11th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,SALE,Sale,36.37,36.6,USD,0.39,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
1800,FOLLETT,18-08-2020,9781317300663,1317300661,NA,NA,Research Methods in Crime and Justice (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.5,SALE,Sale,73.5,73.53,USD,-0.1399999999999999,NA,US,0,NA,NA,6,441.0,6,441.0,0,0.0
1801,FOLLETT,18-08-2020,9781317326571,1317326571,NA,NA,The Director as Collaborator (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,39.95,SALE,Sale,27.97,27.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,27.97,1,27.97,0,0.0
1802,FOLLETT,18-08-2020,9781317329657,1317329651,NA,NA,A Critical Introduction to Sport Psychology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,72.95,SALE,Sale,51.07,51.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,51.07,1,51.07,0,0.0
1803,FOLLETT,18-08-2020,9781317329961,1317329961,NA,NA,The Art of Short Form Content (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,56.62,SALE,Sale,30.77,30.57,USD,0.45999999999999996,NA,US,0,NA,NA,1,30.77,1,30.77,0,0.0
1804,FOLLETT,18-08-2020,9781317341840,1317341848,NA,NA,The Romance of Arthur (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.95,SALE,Sale,42.67,42.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,42.67,1,42.67,0,0.0
1805,FOLLETT,18-08-2020,9781317344308,1317344308,NA,NA,Sacred Paths of the West (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,115.0,SALE,Sale,80.5,80.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,80.5,1,80.5,0,0.0
1806,FOLLETT,18-08-2020,9781317345084,1317345088,NA,NA,Psychology of Blacks (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
1807,FOLLETT,18-08-2020,9781317346074,1317346076,NA,NA,Nonverbal Communication (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,125.0,SALE,Sale,87.5,87.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,87.5,1,87.5,0,0.0
1808,FOLLETT,18-08-2020,9781317350804,1317350804,NA,NA,Psychology and Work Today (ebook) 10th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.35,SALE,Sale,154.0,153.94,USD,-0.94,NA,US,0,NA,NA,1,154.0,1,154.0,0,0.0
1809,FOLLETT,18-08-2020,9781317351351,1317351355,NA,NA,Abnormal Child and Adolescent Psychology (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,58.0,SALE,Sale,40.57,40.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1810,FOLLETT,18-08-2020,9781317356660,1317356667,NA,NA,Modern Recording Techniques (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,RETURNS,Refund,41.97,42.0,USD,0.30000000000000004,NA,US,0,NA,NA,-1,-41.97,0,0.0,1,41.97
1811,FOLLETT,18-08-2020,9781317356660,1317356667,NA,NA,Modern Recording Techniques (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,SALE,Sale,41.97,42.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,41.97,1,41.97,0,0.0
1812,FOLLETT,18-08-2020,9781317359265,1317359267,NA,NA,Cinematography: Theory and Practice (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,90.12,SALE,Sale,48.97,48.66,USD,0.45999999999999996,NA,US,0,NA,NA,1,48.97,1,48.97,0,0.0
1813,FOLLETT,18-08-2020,9781317363446,1317363442,NA,NA,Ethics for Behavior Analysts (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,2,72.74,2,72.74,0,0.0
1814,FOLLETT,18-08-2020,9781317363583,1317363582,NA,NA,Great Adaptations: Screenwriting and Global Storyt(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,39.95,SALE,Sale,27.97,27.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,27.97,1,27.97,0,0.0
1815,FOLLETT,18-08-2020,9781317363972,1317363973,NA,NA,Introducing Urban Anthropology (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,2,76.94,2,76.94,0,0.0
1816,FOLLETT,18-08-2020,9781317370307,1317370309,NA,NA,Encyclopedia of Counseling (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,65.0,SALE,Sale,45.47,45.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
1817,FOLLETT,18-08-2020,9781317385240,1317385241,NA,NA,Sex Crimes and Sex Offenders (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,92.0,RETURNS,Refund,73.5,73.6,USD,0.19999999999999996,NA,US,0,NA,NA,-2,-147.0,0,0.0,2,147.0
1818,FOLLETT,18-08-2020,9781317415060,131741506X,NA,NA,Instrumental Music Education (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,86.95,SALE,Sale,60.87,60.86,USD,0.30000000000000004,NA,US,0,NA,NA,1,60.87,1,60.87,0,0.0
1819,FOLLETT,18-08-2020,9781317428183,1317428188,NA,NA,Cultural Anthropology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.15,RETURNS,Refund,65.07,65.19,USD,-0.25,NA,US,0,NA,NA,-2,-130.14,0,0.0,2,130.14
1820,FOLLETT,18-08-2020,9781317428183,1317428188,NA,NA,Cultural Anthropology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.15,SALE,Sale,65.07,65.19,USD,-0.25,NA,US,0,NA,NA,1,65.07,1,65.07,0,0.0
1821,FOLLETT,18-08-2020,9781317428183,1317428188,NA,NA,Cultural Anthropology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,RETURNS,Refund,65.07,64.8,USD,-0.08000000000000007,NA,US,0,NA,NA,-2,-130.14,0,0.0,2,130.14
1822,FOLLETT,18-08-2020,9781317434375,1317434374,NA,NA,World Music (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,84.0,SALE,Sale,58.77,58.8,USD,0.30000000000000004,NA,US,0,NA,NA,1,58.77,1,58.77,0,0.0
1823,FOLLETT,18-08-2020,9781317441076,1317441079,NA,NA,World Dance Cultures (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,49.95,SALE,Sale,34.97,34.96,USD,0.30000000000000004,NA,US,0,NA,NA,3,104.91,3,104.91,0,0.0
1824,FOLLETT,18-08-2020,9781317443414,1317443411,NA,NA,Stress Management and Prevention (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,90.95,SALE,Sale,63.67,63.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,63.67,1,63.67,0,0.0
1825,FOLLETT,18-08-2020,9781317443421,131744342X,NA,NA,Stress Management and Prevention (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,83.95,SALE,Sale,58.77,58.76,USD,0.30000000000000004,NA,US,0,NA,NA,1,58.77,1,58.77,0,0.0
1826,FOLLETT,18-08-2020,9781317445623,1317445627,NA,NA,Practical Recording Techniques (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.95,SALE,Sale,44.07,44.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1827,FOLLETT,18-08-2020,9781317449263,1317449266,NA,NA,Sports Media (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.95,SALE,Sale,48.27,48.26,USD,0.30000000000000004,NA,US,0,NA,NA,3,144.81,3,144.81,0,0.0
1828,FOLLETT,18-08-2020,9781317459736,1317459733,NA,NA,Social Insurance and Economic Security (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.95,SALE,Sale,42.67,42.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,42.67,1,42.67,0,0.0
1829,FOLLETT,18-08-2020,9781317462521,1317462521,NA,NA,Political Writing: A Guide to the Essentials (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.49,SALE,Sale,39.87,39.78,USD,0.27,NA,US,0,NA,NA,1,39.87,1,39.87,0,0.0
1830,FOLLETT,18-08-2020,9781317491743,1317491742,NA,NA,Global Ethics (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
1831,FOLLETT,18-08-2020,9781317521983,1317521986,NA,NA,Policing in America (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,125.0,SALE,Sale,87.5,87.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,87.5,1,87.5,0,0.0
1832,FOLLETT,18-08-2020,9781317524205,1317524209,NA,NA,Police Photography (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,95.95,SALE,Sale,67.17,67.16,USD,0.30000000000000004,NA,US,0,NA,NA,1,67.17,1,67.17,0,0.0
1833,FOLLETT,18-08-2020,9781317525783,1317525787,NA,NA,Psychology for Sustainability (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,87.95,SALE,Sale,61.57,61.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,61.57,1,61.57,0,0.0
1834,FOLLETT,18-08-2020,9781317526995,1317526996,NA,NA,Statistics in Plain English (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,41.95,SALE,Sale,29.37,29.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,29.37,1,29.37,0,0.0
1835,FOLLETT,18-08-2020,9781317529798,1317529790,NA,NA,Cultural Foundations and Interventions in Latino/a Me(ebook),TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,46.75,SALE,Sale,34.97,35.06,USD,0.25,NA,US,0,NA,NA,1,34.97,1,34.97,0,0.0
1836,FOLLETT,18-08-2020,9781317539704,1317539702,NA,NA,Consumer Economics (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,58.0,SALE,Sale,40.57,40.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1837,FOLLETT,18-08-2020,9781317567950,1317567951,NA,NA,Transition Economies (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,46.95,SALE,Sale,32.87,32.86,USD,0.30000000000000004,NA,US,0,NA,NA,1,32.87,1,32.87,0,0.0
1838,FOLLETT,18-08-2020,9781317577812,1317577817,NA,NA,International History of the Twentieth Century and(ebook)3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.95,SALE,Sale,45.47,45.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
1839,FOLLETT,18-08-2020,9781317585121,1317585127,NA,NA,School-Community Relations (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,66.0,RETURNS,Refund,60.17,60.06,USD,0.08999999999999997,NA,US,0,NA,NA,-1,-60.17,0,0.0,1,60.17
1840,FOLLETT,18-08-2020,9781317585121,1317585127,NA,NA,School-Community Relations (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,66.0,SALE,Sale,60.17,60.06,USD,0.08999999999999997,NA,US,0,NA,NA,2,120.34,2,120.34,0,0.0
1841,FOLLETT,18-08-2020,9781317591962,1317591968,NA,NA,Research for Effective Social Work Practice (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
1842,FOLLETT,18-08-2020,9781317594307,1317594304,NA,NA,Genetics and Genomics in Medicine (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,100.0,SALE,Sale,69.97,70.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,69.97,1,69.97,0,0.0
1843,FOLLETT,18-08-2020,9781317623823,1317623827,NA,NA,Controversial Therapies for Autism and Intellectua(ebook)2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,90.95,SALE,Sale,63.67,63.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,63.67,1,63.67,0,0.0
1844,FOLLETT,18-08-2020,9781317635413,1317635418,NA,NA,Dance Production (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,47.0,SALE,Sale,32.87,32.9,USD,0.30000000000000004,NA,US,0,NA,NA,1,32.87,1,32.87,0,0.0
1845,FOLLETT,18-08-2020,9781317680338,1317680332,NA,NA,Studio Television Production and Directing (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.5,SALE,Sale,32.17,32.25,USD,0.5,NA,US,0,NA,NA,2,64.34,2,64.34,0,0.0
1846,FOLLETT,18-08-2020,9781317690573,1317690575,NA,NA,Sound and Music for the Theatre (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,45.95,RETURNS,Refund,32.17,32.16,USD,0.30000000000000004,NA,US,0,NA,NA,-1,-32.17,0,0.0,1,32.17
1847,FOLLETT,18-08-2020,9781317743453,1317743458,NA,NA,Sports Marketing (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,130.0,SALE,Sale,91.0,91.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,91.0,1,91.0,0,0.0
1848,FOLLETT,18-08-2020,9781317808916,1317808916,NA,NA,Multimedia Foundations (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,72.95,SALE,Sale,51.07,51.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,51.07,1,51.07,0,0.0
1849,FOLLETT,18-08-2020,9781317865254,1317865251,NA,NA,The Origins of the Second World War in Europe (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,56.95,SALE,Sale,39.87,39.86,USD,0.30000000000000004,NA,US,0,NA,NA,1,39.87,1,39.87,0,0.0
1850,FOLLETT,18-08-2020,9781317875369,1317875362,NA,NA,The Origins of the First World War (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.95,SALE,Sale,42.67,42.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,42.67,1,42.67,0,0.0
1851,FOLLETT,18-08-2020,9781317906773,1317906772,NA,NA,Total Sportscasting (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,80.0,SALE,Sale,48.27,48.0,USD,0.4,NA,US,0,NA,NA,1,48.27,1,48.27,0,0.0
1852,FOLLETT,18-08-2020,9781317936800,1317936809,NA,NA,Location Audio Simplified (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,80.0,RETURNS,Refund,35.67,36.0,USD,0.55,NA,US,0,NA,NA,-1,-35.67,0,0.0,1,35.67
1853,FOLLETT,18-08-2020,9781317936800,1317936809,NA,NA,Location Audio Simplified (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,80.0,SALE,Sale,35.67,36.0,USD,0.55,NA,US,0,NA,NA,1,35.67,1,35.67,0,0.0
1854,FOLLETT,18-08-2020,9781317963899,131796389X,NA,NA,Directing the Documentary (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,93.98,SALE,Sale,51.07,50.75,USD,0.45999999999999996,NA,US,0,NA,NA,1,51.07,1,51.07,0,0.0
1855,FOLLETT,18-08-2020,9781317975144,1317975146,NA,NA,Theories of Human Development (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
1856,FOLLETT,18-08-2020,9781351015387,1351015389,NA,NA,Pop Culture Freaks (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,SALE,Sale,31.47,31.2,USD,0.48,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
1857,FOLLETT,18-08-2020,9781351015820,1351015826,NA,NA,Social Psychology (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,99.95,SALE,Sale,69.97,69.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,69.97,1,69.97,0,0.0
1858,FOLLETT,18-08-2020,9781351023924,1351023926,NA,NA,An Introduction to the Policy Process (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,3,115.41,3,115.41,0,0.0
1859,FOLLETT,18-08-2020,9781351051682,1351051687,NA,NA,Video Production Techniques (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
1860,FOLLETT,18-08-2020,9781351104661,1351104667,NA,NA,Africa: War and Conflict in the Twentieth Century(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,45.0,SALE,Sale,31.47,31.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
1861,FOLLETT,18-08-2020,9781351245449,1351245449,NA,NA,An Introduction to the Ancient World (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.95,SALE,Sale,31.47,31.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
1862,FOLLETT,18-08-2020,9781351246200,1351246208,NA,NA,Theory for Today's Musician Workbook; Third Editio(ebook)3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.0,SALE,Sale,47.57,47.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
1863,FOLLETT,18-08-2020,9781351246248,1351246240,NA,NA,Theory for Today's Musician Textbook; Third Editio(ebook)3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
1864,FOLLETT,18-08-2020,9781351246248,1351246240,NA,NA,Theory for Today's Musician Textbook; Third Editio(ebook)3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,55.0,SALE,Sale,38.47,38.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
1865,FOLLETT,18-08-2020,9781351334648,1351334646,NA,NA,Communication Technology Update and Fundamentals(ebook)16th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,65.0,SALE,Sale,45.47,45.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
